date,market,product,price_avg,source
2023-07-15,"Quintana Roo: Mercado de Chetumal, Quintana Roo",aguacate_hass,96.8,SNIIM
2023-07-15,San Luis Potosí: Centro de Abasto de San Luis Potosí,aguacate_hass,61.32,SNIIM
2023-07-15,Sinaloa: Central de Abasto de Culiacán,aguacate_hass,72.48,SNIIM
2023-07-15,Sinaloa: Zona de Abasto de Mazatlán,aguacate_hass,70.64,SNIIM
2023-07-15,Sonora: Central de Abasto de Cd. Obregón,aguacate_hass,57.7,SNIIM
2023-07-15,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",aguacate_hass,74.64,SNIIM
2023-07-15,Tabasco: Central de Abasto de Villahermosa,aguacate_hass,70.65,SNIIM
2023-07-15,Tamaulipas: Módulo de Abasto de Reynosa,aguacate_hass,81.6,SNIIM
2023-07-15,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",aguacate_hass,62.4,SNIIM
2023-07-15,Veracruz: Central de Abasto de Jalapa,aguacate_hass,72.8,SNIIM
2023-07-15,Veracruz: Central de Abasto de Minatitlán,aguacate_hass,51.72,SNIIM
2023-07-15,Veracruz: Mercado Malibrán,aguacate_hass,76.93,SNIIM
2023-07-15,Yucatán: Central de Abasto de Mérida,aguacate_hass,72.87,SNIIM
2023-07-15,Yucatán: Centro Mayorista Oxkutzcab,aguacate_hass,85.1,SNIIM
2023-07-15,"Yucatán: Mercado ""Casa del Pueblo""",aguacate_hass,52.0,SNIIM
2023-07-15,Zacatecas: Mercado de Abasto de Zacatecas,aguacate_hass,51.28,SNIIM
2023-08-15,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,aguacate_hass,55.41,SNIIM
2023-08-15,"Baja California : Central de Abasto INDIA, Tijuana",aguacate_hass,44.81,SNIIM
2023-08-15,Baja California Sur: Unión de Comerciantes de La Paz,aguacate_hass,75.0,SNIIM
2023-08-15,"Campeche: Mercado ""Pedro Sáinz de Baranda"", Campeche",aguacate_hass,50.39,SNIIM
2023-08-15,"Coahuila: Central de Abasto de La Laguna, Torreón",aguacate_hass,80.0,SNIIM
2023-08-15,Colima: Centros de distribución de Colima,aguacate_hass,76.0,SNIIM
2023-08-15,Chiapas: Central de Abasto de Tuxtla Gutiérrez,aguacate_hass,55.64,SNIIM
2023-08-15,Chihuahua: Mercado de Abasto de Cd. Juárez,aguacate_hass,71.9,SNIIM
2023-08-15,DF: Central de Abasto de Iztapalapa DF,aguacate_hass,56.47,SNIIM
2023-08-15,Durango: Centro de Distribución y Abasto de Gómez Palacio,aguacate_hass,78.2,SNIIM
2023-08-15,Guanajuato: Central de Abasto de León,aguacate_hass,78.08,SNIIM
2023-08-15,Guerrero: Central de Abastos de Acapulco,aguacate_hass,66.0,SNIIM
2023-08-15,Hidalgo: Central de Abasto de Pachuca,aguacate_hass,34.17,SNIIM
2023-08-15,Jalisco: Mercado de Abasto de Guadalajara,aguacate_hass,68.01,SNIIM
2023-08-15,Jalisco: Mercado Felipe Ángeles de Guadalajara,aguacate_hass,67.54,SNIIM
2023-08-15,México: Central de Abasto de Ecatepec,aguacate_hass,58.88,SNIIM
2023-08-15,México: Central de Abasto de Toluca,aguacate_hass,79.6,SNIIM
2023-08-15,Michoacán: Mercado de Abasto de Morelia,aguacate_hass,76.8,SNIIM
2023-08-15,Morelos: Central de Abasto de Cuautla,aguacate_hass,50.0,SNIIM
2023-08-15,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",aguacate_hass,75.25,SNIIM
2023-08-15,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,aguacate_hass,62.87,SNIIM
2023-08-15,Nayarit: Nayarabastos de Tepic,aguacate_hass,68.0,SNIIM
2023-08-15,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",aguacate_hass,85.69,SNIIM
2023-08-15,Oaxaca: Módulo de Abasto de Oaxaca,aguacate_hass,30.73,SNIIM
2023-08-15,Puebla: Central de Abasto de Puebla,aguacate_hass,40.55,SNIIM
2023-08-15,Querétaro: Mercado de Abasto de Querétaro,aguacate_hass,65.42,SNIIM
2023-08-15,"Quintana Roo: Mercado de Chetumal, Quintana Roo",aguacate_hass,99.6,SNIIM
2023-08-15,San Luis Potosí: Centro de Abasto de San Luis Potosí,aguacate_hass,58.42,SNIIM
2023-08-15,Sinaloa: Central de Abasto de Culiacán,aguacate_hass,67.32,SNIIM
2023-08-15,Sinaloa: Zona de Abasto de Mazatlán,aguacate_hass,68.38,SNIIM
2023-08-15,Sonora: Central de Abasto de Cd. Obregón,aguacate_hass,59.89,SNIIM
2023-08-15,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",aguacate_hass,72.29,SNIIM
2023-08-15,Tabasco: Central de Abasto de Villahermosa,aguacate_hass,62.27,SNIIM
2023-08-15,Tamaulipas: Módulo de Abasto de Reynosa,aguacate_hass,84.62,SNIIM
2023-08-15,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",aguacate_hass,59.16,SNIIM
2023-08-15,Veracruz: Central de Abasto de Jalapa,aguacate_hass,74.28,SNIIM
2023-08-15,Veracruz: Central de Abasto de Minatitlán,aguacate_hass,57.0,SNIIM
2023-08-15,Veracruz: Mercado Malibrán,aguacate_hass,88.33,SNIIM
2023-08-15,Yucatán: Central de Abasto de Mérida,aguacate_hass,74.61,SNIIM
2023-08-15,Yucatán: Centro Mayorista Oxkutzcab,aguacate_hass,73.2,SNIIM
2023-08-15,Zacatecas: Mercado de Abasto de Zacatecas,aguacate_hass,51.42,SNIIM
2023-09-15,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,aguacate_hass,60.68,SNIIM
2023-09-15,"Baja California : Central de Abasto INDIA, Tijuana",aguacate_hass,49.92,SNIIM
2023-09-15,Baja California Sur: Unión de Comerciantes de La Paz,aguacate_hass,75.2,SNIIM
2023-09-15,"Campeche: Mercado ""Pedro Sáinz de Baranda"", Campeche",aguacate_hass,42.65,SNIIM
2023-09-15,"Coahuila: Central de Abasto de La Laguna, Torreón",aguacate_hass,80.0,SNIIM
2023-09-15,Colima: Centros de distribución de Colima,aguacate_hass,68.8,SNIIM
2023-09-15,Chiapas: Central de Abasto de Tuxtla Gutiérrez,aguacate_hass,63.6,SNIIM
2023-09-15,Chihuahua: Mercado de Abasto de Cd. Juárez,aguacate_hass,64.8,SNIIM
2023-09-15,DF: Central de Abasto de Iztapalapa DF,aguacate_hass,47.87,SNIIM
2023-09-15,Durango: Centro de Distribución y Abasto de Gómez Palacio,aguacate_hass,78.84,SNIIM
2023-09-15,Guanajuato: Central de Abasto de León,aguacate_hass,60.68,SNIIM
2023-09-15,Guerrero: Central de Abastos de Acapulco,aguacate_hass,68.0,SNIIM
2023-09-15,Hidalgo: Central de Abasto de Pachuca,aguacate_hass,34.17,SNIIM
2023-09-15,Jalisco: Mercado de Abasto de Guadalajara,aguacate_hass,62.94,SNIIM
2023-09-15,Jalisco: Mercado Felipe Ángeles de Guadalajara,aguacate_hass,64.04,SNIIM
2023-09-15,México: Central de Abasto de Ecatepec,aguacate_hass,61.5,SNIIM
2023-09-15,México: Central de Abasto de Toluca,aguacate_hass,57.48,SNIIM
2023-09-15,Michoacán: Mercado de Abasto de Morelia,aguacate_hass,76.07,SNIIM
2023-09-15,Morelos: Central de Abasto de Cuautla,aguacate_hass,47.0,SNIIM
2023-09-15,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",aguacate_hass,48.75,SNIIM
2023-09-15,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,aguacate_hass,68.84,SNIIM
2023-09-15,Nayarit: Nayarabastos de Tepic,aguacate_hass,71.36,SNIIM
2023-09-15,Oaxaca: Módulo de Abasto de Oaxaca,aguacate_hass,30.57,SNIIM
2023-09-15,Puebla: Central de Abasto de Puebla,aguacate_hass,36.2,SNIIM
2023-09-15,Querétaro: Mercado de Abasto de Querétaro,aguacate_hass,53.68,SNIIM
2023-09-15,"Quintana Roo: Mercado de Chetumal, Quintana Roo",aguacate_hass,95.4,SNIIM
2023-09-15,San Luis Potosí: Centro de Abasto de San Luis Potosí,aguacate_hass,48.24,SNIIM
2023-09-15,Sinaloa: Central de Abasto de Culiacán,aguacate_hass,61.36,SNIIM
2023-09-15,Sinaloa: Zona de Abasto de Mazatlán,aguacate_hass,60.36,SNIIM
2023-09-15,Sonora: Central de Abasto de Cd. Obregón,aguacate_hass,48.12,SNIIM
2023-09-15,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",aguacate_hass,68.32,SNIIM
2023-09-15,Tabasco: Central de Abasto de Villahermosa,aguacate_hass,56.35,SNIIM
2023-09-15,Tamaulipas: Módulo de Abasto de Reynosa,aguacate_hass,82.5,SNIIM
2023-09-15,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",aguacate_hass,49.21,SNIIM
2023-09-15,Veracruz: Central de Abasto de Jalapa,aguacate_hass,70.2,SNIIM
2023-09-15,Veracruz: Central de Abasto de Minatitlán,aguacate_hass,57.0,SNIIM
2023-09-15,Veracruz: Mercado Malibrán,aguacate_hass,85.93,SNIIM
2023-09-15,Yucatán: Central de Abasto de Mérida,aguacate_hass,58.4,SNIIM
2023-09-15,Yucatán: Centro Mayorista Oxkutzcab,aguacate_hass,66.65,SNIIM
2023-09-15,"Yucatán: Mercado ""Casa del Pueblo""",aguacate_hass,68.27,SNIIM
2023-09-15,Zacatecas: Mercado de Abasto de Zacatecas,aguacate_hass,55.0,SNIIM
2023-10-15,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,aguacate_hass,61.2,SNIIM
2023-10-15,"Baja California : Central de Abasto INDIA, Tijuana",aguacate_hass,55.96,SNIIM
2023-10-15,Baja California Sur: Unión de Comerciantes de La Paz,aguacate_hass,76.63,SNIIM
2023-10-15,"Campeche: Mercado ""Pedro Sáinz de Baranda"", Campeche",aguacate_hass,37.42,SNIIM
2023-10-15,"Coahuila: Central de Abasto de La Laguna, Torreón",aguacate_hass,79.36,SNIIM
2023-10-15,Colima: Centros de distribución de Colima,aguacate_hass,67.6,SNIIM
2023-10-15,Chiapas: Central de Abasto de Tuxtla Gutiérrez,aguacate_hass,67.68,SNIIM
2023-10-15,Chihuahua: Mercado de Abasto de Cd. Juárez,aguacate_hass,54.7,SNIIM
2023-10-15,DF: Central de Abasto de Iztapalapa DF,aguacate_hass,48.36,SNIIM
2023-10-15,Durango: Centro de Distribución y Abasto de Gómez Palacio,aguacate_hass,55.12,SNIIM
2023-10-15,Guanajuato: Central de Abasto de León,aguacate_hass,45.72,SNIIM
2023-10-15,Guerrero: Central de Abastos de Acapulco,aguacate_hass,58.0,SNIIM
2023-10-15,Hidalgo: Central de Abasto de Pachuca,aguacate_hass,34.17,SNIIM
2023-10-15,Jalisco: Mercado de Abasto de Guadalajara,aguacate_hass,56.16,SNIIM
2023-10-15,Jalisco: Mercado Felipe Ángeles de Guadalajara,aguacate_hass,54.98,SNIIM
2023-10-15,México: Central de Abasto de Ecatepec,aguacate_hass,50.5,SNIIM
2023-10-15,México: Central de Abasto de Toluca,aguacate_hass,35.08,SNIIM
2023-10-15,Michoacán: Mercado de Abasto de Morelia,aguacate_hass,59.6,SNIIM
2023-10-15,Morelos: Central de Abasto de Cuautla,aguacate_hass,47.0,SNIIM
2023-10-15,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",aguacate_hass,43.6,SNIIM
2023-10-15,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,aguacate_hass,50.36,SNIIM
2023-10-15,Nayarit: Nayarabastos de Tepic,aguacate_hass,52.4,SNIIM
2023-10-15,Oaxaca: Módulo de Abasto de Oaxaca,aguacate_hass,28.98,SNIIM
2023-10-15,Puebla: Central de Abasto de Puebla,aguacate_hass,32.0,SNIIM
2023-10-15,Querétaro: Mercado de Abasto de Querétaro,aguacate_hass,47.16,SNIIM
2023-10-15,"Quintana Roo: Mercado de Chetumal, Quintana Roo",aguacate_hass,76.4,SNIIM
2023-10-15,San Luis Potosí: Centro de Abasto de San Luis Potosí,aguacate_hass,44.56,SNIIM
2023-10-15,Sinaloa: Central de Abasto de Culiacán,aguacate_hass,79.56,SNIIM
2023-10-15,Sinaloa: Zona de Abasto de Mazatlán,aguacate_hass,80.07,SNIIM
2023-10-15,Sonora: Central de Abasto de Cd. Obregón,aguacate_hass,35.6,SNIIM
2023-10-15,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",aguacate_hass,47.72,SNIIM
2023-10-15,Tabasco: Central de Abasto de Villahermosa,aguacate_hass,43.5,SNIIM
2023-10-15,Tamaulipas: Módulo de Abasto de Reynosa,aguacate_hass,85.56,SNIIM
2023-10-15,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",aguacate_hass,48.33,SNIIM
2023-10-15,Veracruz: Central de Abasto de Jalapa,aguacate_hass,62.04,SNIIM
2023-10-15,Veracruz: Central de Abasto de Minatitlán,aguacate_hass,57.16,SNIIM
2023-10-15,Veracruz: Mercado Malibrán,aguacate_hass,83.33,SNIIM
2023-10-15,Yucatán: Central de Abasto de Mérida,aguacate_hass,55.38,SNIIM
2023-10-15,Yucatán: Centro Mayorista Oxkutzcab,aguacate_hass,61.72,SNIIM
2023-10-15,Zacatecas: Mercado de Abasto de Zacatecas,aguacate_hass,46.6,SNIIM
2023-11-15,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,aguacate_hass,45.51,SNIIM
2023-11-15,"Baja California : Central de Abasto INDIA, Tijuana",aguacate_hass,49.74,SNIIM
2023-11-15,Baja California Sur: Unión de Comerciantes de La Paz,aguacate_hass,70.2,SNIIM
2023-11-15,"Campeche: Mercado ""Pedro Sáinz de Baranda"", Campeche",aguacate_hass,35.77,SNIIM
2023-11-15,"Coahuila: Central de Abasto de La Laguna, Torreón",aguacate_hass,78.48,SNIIM
2023-11-15,Colima: Centros de distribución de Colima,aguacate_hass,62.1,SNIIM
2023-11-15,Chiapas: Central de Abasto de Tuxtla Gutiérrez,aguacate_hass,61.37,SNIIM
2023-11-15,Chihuahua: Mercado de Abasto de Cd. Juárez,aguacate_hass,49.73,SNIIM
2023-11-15,DF: Central de Abasto de Iztapalapa DF,aguacate_hass,45.04,SNIIM
2023-11-15,Durango: Centro de Distribución y Abasto de Gómez Palacio,aguacate_hass,51.8,SNIIM
2023-11-15,Guanajuato: Central de Abasto de León,aguacate_hass,45.0,SNIIM
2023-11-15,Hidalgo: Central de Abasto de Pachuca,aguacate_hass,34.17,SNIIM
2023-11-15,Jalisco: Mercado de Abasto de Guadalajara,aguacate_hass,38.44,SNIIM
2023-11-15,Jalisco: Mercado Felipe Ángeles de Guadalajara,aguacate_hass,51.55,SNIIM
2023-11-15,México: Central de Abasto de Ecatepec,aguacate_hass,45.5,SNIIM
2023-11-15,México: Central de Abasto de Toluca,aguacate_hass,38.0,SNIIM
2023-11-15,Michoacán: Mercado de Abasto de Morelia,aguacate_hass,56.16,SNIIM
2023-11-15,Morelos: Central de Abasto de Cuautla,aguacate_hass,45.0,SNIIM
2023-11-15,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",aguacate_hass,42.75,SNIIM
2023-11-15,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,aguacate_hass,44.99,SNIIM
2023-11-15,Nayarit: Nayarabastos de Tepic,aguacate_hass,45.15,SNIIM
2023-11-15,Oaxaca: Módulo de Abasto de Oaxaca,aguacate_hass,27.77,SNIIM
2023-11-15,Puebla: Central de Abasto de Puebla,aguacate_hass,33.2,SNIIM
2023-11-15,Querétaro: Mercado de Abasto de Querétaro,aguacate_hass,42.5,SNIIM
2023-11-15,"Quintana Roo: Mercado de Chetumal, Quintana Roo",aguacate_hass,65.2,SNIIM
2023-11-15,San Luis Potosí: Centro de Abasto de San Luis Potosí,aguacate_hass,40.56,SNIIM
2023-11-15,Sinaloa: Central de Abasto de Culiacán,aguacate_hass,65.18,SNIIM
2023-11-15,Sinaloa: Zona de Abasto de Mazatlán,aguacate_hass,67.25,SNIIM
2023-11-15,Sonora: Central de Abasto de Cd. Obregón,aguacate_hass,35.05,SNIIM
2023-11-15,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",aguacate_hass,49.17,SNIIM
2023-11-15,Tabasco: Central de Abasto de Villahermosa,aguacate_hass,40.33,SNIIM
2023-11-15,Tamaulipas: Módulo de Abasto de Reynosa,aguacate_hass,84.0,SNIIM
2023-11-15,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",aguacate_hass,46.99,SNIIM
2023-11-15,Veracruz: Central de Abasto de Jalapa,aguacate_hass,58.44,SNIIM
2023-11-15,Veracruz: Central de Abasto de Minatitlán,aguacate_hass,54.8,SNIIM
2023-11-15,Veracruz: Mercado Malibrán,aguacate_hass,63.22,SNIIM
2023-11-15,Yucatán: Central de Abasto de Mérida,aguacate_hass,47.46,SNIIM
2023-11-15,Yucatán: Centro Mayorista Oxkutzcab,aguacate_hass,57.3,SNIIM
2023-11-15,"Yucatán: Mercado ""Casa del Pueblo""",aguacate_hass,52.65,SNIIM
2023-11-15,Zacatecas: Mercado de Abasto de Zacatecas,aguacate_hass,43.68,SNIIM
2023-12-15,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,aguacate_hass,40.56,SNIIM
2023-12-15,"Baja California : Central de Abasto INDIA, Tijuana",aguacate_hass,50.43,SNIIM
2023-12-15,Baja California Sur: Unión de Comerciantes de La Paz,aguacate_hass,66.04,SNIIM
2023-12-15,"Campeche: Mercado ""Pedro Sáinz de Baranda"", Campeche",aguacate_hass,32.78,SNIIM
2023-12-15,"Coahuila: Central de Abasto de La Laguna, Torreón",aguacate_hass,79.0,SNIIM
2023-12-15,Colima: Centros de distribución de Colima,aguacate_hass,50.3,SNIIM
2023-12-15,Chiapas: Central de Abasto de Tuxtla Gutiérrez,aguacate_hass,48.8,SNIIM
2023-12-15,Chihuahua: Mercado de Abasto de Cd. Juárez,aguacate_hass,43.62,SNIIM
2023-12-15,DF: Central de Abasto de Iztapalapa DF,aguacate_hass,38.99,SNIIM
2023-12-15,Durango: Centro de Distribución y Abasto de Gómez Palacio,aguacate_hass,55.8,SNIIM
2023-12-15,Guanajuato: Central de Abasto de León,aguacate_hass,45.0,SNIIM
2023-12-15,Hidalgo: Central de Abasto de Pachuca,aguacate_hass,34.42,SNIIM
2023-12-15,Jalisco: Mercado de Abasto de Guadalajara,aguacate_hass,32.36,SNIIM
2023-12-15,Jalisco: Mercado Felipe Ángeles de Guadalajara,aguacate_hass,33.09,SNIIM
2023-12-15,México: Central de Abasto de Ecatepec,aguacate_hass,44.1,SNIIM
2023-12-15,México: Central de Abasto de Toluca,aguacate_hass,39.25,SNIIM
2023-12-15,Michoacán: Mercado de Abasto de Morelia,aguacate_hass,51.89,SNIIM
2023-12-15,Morelos: Central de Abasto de Cuautla,aguacate_hass,40.0,SNIIM
2023-12-15,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",aguacate_hass,37.25,SNIIM
2023-12-15,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,aguacate_hass,45.2,SNIIM
2023-12-15,Nayarit: Nayarabastos de Tepic,aguacate_hass,47.8,SNIIM
2023-12-15,Oaxaca: Módulo de Abasto de Oaxaca,aguacate_hass,27.03,SNIIM
2023-12-15,Puebla: Central de Abasto de Puebla,aguacate_hass,33.48,SNIIM
2023-12-15,Querétaro: Mercado de Abasto de Querétaro,aguacate_hass,39.17,SNIIM
2023-12-15,"Quintana Roo: Mercado de Chetumal, Quintana Roo",aguacate_hass,67.24,SNIIM
2023-12-15,San Luis Potosí: Centro de Abasto de San Luis Potosí,aguacate_hass,38.06,SNIIM
2023-12-15,Sinaloa: Central de Abasto de Culiacán,aguacate_hass,63.92,SNIIM
2023-12-15,Sinaloa: Zona de Abasto de Mazatlán,aguacate_hass,64.3,SNIIM
2023-12-15,Sonora: Central de Abasto de Cd. Obregón,aguacate_hass,33.53,SNIIM
2023-12-15,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",aguacate_hass,51.18,SNIIM
2023-12-15,Tabasco: Central de Abasto de Villahermosa,aguacate_hass,37.97,SNIIM
2023-12-15,Tamaulipas: Módulo de Abasto de Reynosa,aguacate_hass,76.32,SNIIM
2023-12-15,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",aguacate_hass,39.61,SNIIM
2023-12-15,Veracruz: Central de Abasto de Jalapa,aguacate_hass,56.81,SNIIM
2023-12-15,Veracruz: Central de Abasto de Minatitlán,aguacate_hass,51.52,SNIIM
2023-12-15,Veracruz: Mercado Malibrán,aguacate_hass,59.82,SNIIM
2023-12-15,Yucatán: Central de Abasto de Mérida,aguacate_hass,37.8,SNIIM
2023-12-15,Yucatán: Centro Mayorista Oxkutzcab,aguacate_hass,55.4,SNIIM
2023-12-15,"Yucatán: Mercado ""Casa del Pueblo""",aguacate_hass,46.52,SNIIM
2023-12-15,Zacatecas: Mercado de Abasto de Zacatecas,aguacate_hass,40.72,SNIIM
2024-01-15,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,aguacate_hass,40.32,SNIIM
2024-01-15,"Baja California : Central de Abasto INDIA, Tijuana",aguacate_hass,52.07,SNIIM
2024-01-15,Baja California Sur: Unión de Comerciantes de La Paz,aguacate_hass,68.19,SNIIM
2024-01-15,"Campeche: Mercado ""Pedro Sáinz de Baranda"", Campeche",aguacate_hass,31.54,SNIIM
2024-01-15,"Coahuila: Central de Abasto de La Laguna, Torreón",aguacate_hass,79.27,SNIIM
2024-01-15,Colima: Centros de distribución de Colima,aguacate_hass,50.9,SNIIM
2024-01-15,Chiapas: Central de Abasto de Tuxtla Gutiérrez,aguacate_hass,38.16,SNIIM
2024-01-15,Chihuahua: Mercado de Abasto de Cd. Juárez,aguacate_hass,40.0,SNIIM
2024-01-15,DF: Central de Abasto de Iztapalapa DF,aguacate_hass,38.46,SNIIM
2024-01-15,Durango: Centro de Distribución y Abasto de Gómez Palacio,aguacate_hass,54.8,SNIIM
2024-01-15,Guanajuato: Central de Abasto de León,aguacate_hass,39.99,SNIIM
2024-01-15,Hidalgo: Central de Abasto de Pachuca,aguacate_hass,37.58,SNIIM
2024-01-15,Jalisco: Mercado de Abasto de Guadalajara,aguacate_hass,39.73,SNIIM
2024-01-15,Jalisco: Mercado Felipe Ángeles de Guadalajara,aguacate_hass,36.31,SNIIM
2024-01-15,México: Central de Abasto de Ecatepec,aguacate_hass,43.5,SNIIM
2024-01-15,México: Central de Abasto de Toluca,aguacate_hass,32.2,SNIIM
2024-01-15,Michoacán: Mercado de Abasto de Morelia,aguacate_hass,51.16,SNIIM
2024-01-15,Morelos: Central de Abasto de Cuautla,aguacate_hass,38.5,SNIIM
2024-01-15,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",aguacate_hass,34.8,SNIIM
2024-01-15,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,aguacate_hass,45.05,SNIIM
2024-01-15,Nayarit: Nayarabastos de Tepic,aguacate_hass,43.49,SNIIM
2024-01-15,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",aguacate_hass,40.11,SNIIM
2024-01-15,Oaxaca: Módulo de Abasto de Oaxaca,aguacate_hass,25.39,SNIIM
2024-01-15,Puebla: Central de Abasto de Puebla,aguacate_hass,37.29,SNIIM
2024-01-15,Querétaro: Mercado de Abasto de Querétaro,aguacate_hass,40.5,SNIIM
2024-01-15,"Quintana Roo: Mercado de Chetumal, Quintana Roo",aguacate_hass,82.25,SNIIM
2024-01-15,San Luis Potosí: Centro de Abasto de San Luis Potosí,aguacate_hass,37.49,SNIIM
2024-01-15,Sinaloa: Central de Abasto de Culiacán,aguacate_hass,61.87,SNIIM
2024-01-15,Sinaloa: Zona de Abasto de Mazatlán,aguacate_hass,65.12,SNIIM
2024-01-15,Sonora: Central de Abasto de Cd. Obregón,aguacate_hass,43.08,SNIIM
2024-01-15,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",aguacate_hass,54.39,SNIIM
2024-01-15,Tabasco: Central de Abasto de Villahermosa,aguacate_hass,36.07,SNIIM
2024-01-15,Tamaulipas: Módulo de Abasto de Reynosa,aguacate_hass,66.1,SNIIM
2024-01-15,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",aguacate_hass,38.36,SNIIM
2024-01-15,Veracruz: Central de Abasto de Jalapa,aguacate_hass,44.68,SNIIM
2024-01-15,Veracruz: Central de Abasto de Minatitlán,aguacate_hass,45.8,SNIIM
2024-01-15,Veracruz: Mercado Malibrán,aguacate_hass,55.56,SNIIM
2024-01-15,Yucatán: Centro Mayorista Oxkutzcab,aguacate_hass,54.0,SNIIM
2024-01-15,"Yucatán: Mercado ""Casa del Pueblo""",aguacate_hass,55.0,SNIIM
2024-01-15,Zacatecas: Mercado de Abasto de Zacatecas,aguacate_hass,40.0,SNIIM
2024-03-15,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,aguacate_hass,27.49,SNIIM
2024-03-15,"Baja California : Central de Abasto INDIA, Tijuana",aguacate_hass,41.16,SNIIM
2024-03-15,Baja California Sur: Unión de Comerciantes de La Paz,aguacate_hass,59.68,SNIIM
2024-03-15,"Campeche: Mercado ""Pedro Sáinz de Baranda"", Campeche",aguacate_hass,33.6,SNIIM
2024-03-15,"Coahuila: Central de Abasto de La Laguna, Torreón",aguacate_hass,82.0,SNIIM
2024-03-15,Colima: Centros de distribución de Colima,aguacate_hass,57.1,SNIIM
2024-03-15,Chiapas: Central de Abasto de Tuxtla Gutiérrez,aguacate_hass,38.77,SNIIM
2024-03-15,Chihuahua: Mercado de Abasto de Cd. Juárez,aguacate_hass,43.6,SNIIM
2024-03-15,DF: Central de Abasto de Iztapalapa DF,aguacate_hass,35.13,SNIIM
2024-03-15,Durango: Centro de Distribución y Abasto de Gómez Palacio,aguacate_hass,50.0,SNIIM
2024-03-15,Guanajuato: Central de Abasto de León,aguacate_hass,45.85,SNIIM
2024-03-15,Hidalgo: Central de Abasto de Pachuca,aguacate_hass,35.51,SNIIM
2024-03-15,Jalisco: Mercado de Abasto de Guadalajara,aguacate_hass,45.08,SNIIM
2024-03-15,Jalisco: Mercado Felipe Ángeles de Guadalajara,aguacate_hass,36.71,SNIIM
2024-03-15,México: Central de Abasto de Ecatepec,aguacate_hass,50.0,SNIIM
2024-03-15,México: Central de Abasto de Toluca,aguacate_hass,43.3,SNIIM
2024-03-15,Michoacán: Mercado de Abasto de Morelia,aguacate_hass,40.32,SNIIM
2024-03-15,Morelos: Central de Abasto de Cuautla,aguacate_hass,34.84,SNIIM
2024-03-15,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",aguacate_hass,39.0,SNIIM
2024-03-15,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,aguacate_hass,53.55,SNIIM
2024-03-15,Nayarit: Nayarabastos de Tepic,aguacate_hass,53.55,SNIIM
2024-03-15,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",aguacate_hass,45.36,SNIIM
2024-03-15,Oaxaca: Módulo de Abasto de Oaxaca,aguacate_hass,20.67,SNIIM
2024-03-15,Puebla: Central de Abasto de Puebla,aguacate_hass,33.6,SNIIM
2024-03-15,Querétaro: Mercado de Abasto de Querétaro,aguacate_hass,42.92,SNIIM
2024-03-15,"Quintana Roo: Mercado de Chetumal, Quintana Roo",aguacate_hass,62.05,SNIIM
2024-03-15,San Luis Potosí: Centro de Abasto de San Luis Potosí,aguacate_hass,38.9,SNIIM
2024-03-15,Sinaloa: Central de Abasto de Culiacán,aguacate_hass,51.33,SNIIM
