precio_promedio,temp_min_c,temp_avg_c,temp_max_c,precio_importacion_usd,year,precio_lag1,precio_lag2,precio_lag3,precio_ma3,precio_ma6,precio_ma12,precio_std3,precio_importacion_mxn,precio_promedio_log,cosecha_tons_log,embarques_tons_log,precio_promedio_boxcox,temp_avg_c_boxcox,month_cos
56.710249974326764,17.0,23.6,30.3,3.0124484721292126,2017.0,57.96031532065287,62.354023477410884,59.99501738568021,59.00819625746351,56.853467784817234,54.67420442874726,2.9642175496794643,54.95709967552764,4.0554348002734795,0.0,0.0,2.652580944507891,2441.8304029906053,-0.8660254037844388
86.20557730207662,17.3,24.0,30.6,4.579240256394944,2017.0,56.710249974326764,57.96031532065287,62.354023477410884,66.95871419901874,63.08658502604874,57.35194573001754,16.679987120001325,54.95709967552764,4.468268288755787,0.0,0.0,2.8098103789297157,2552.6623825021857,-0.5000000000000004
94.47113552688486,16.7,23.0,29.3,5.018306708348354,2017.0,86.20557730207662,56.710249974326764,57.96031532065287,79.12898760109609,69.61605316450537,59.6867875996951,19.85018163079035,54.95709967552764,4.558823956009438,0.0,0.0,2.842375683334897,2281.4059487800696,-1.8369701987210297e-16
53.243202215351744,14.8,22.3,29.8,2.828278895570274,2017.0,94.47113552688486,86.20557730207662,56.710249974326764,77.97330501477109,68.49075063611728,58.35471996503754,21.812000172939452,54.95709967552764,3.9934776797831253,0.0,0.0,2.6276891082251765,2102.922586476382,0.5000000000000001
41.4810998690451,10.7,20.4,30.0,2.203476020284068,2017.0,53.243202215351744,94.47113552688486,86.20557730207662,63.065145870427244,65.011930034723,58.04322079529111,27.826945621598345,54.95709967552764,3.7490592680543693,0.0,0.0,2.5260112393279153,1663.9927493541632,0.8660254037844384
47.64988281071546,9.6,18.3,27.0,2.531161769437781,2017.0,41.4810998690451,53.243202215351744,94.47113552688486,47.458061631704105,63.2935246164001,58.71658276833525,5.883396929052654,54.95709967552764,3.8846493998051757,0.0,0.0,2.583111350425796,1252.2490629141562,1.0
40.8245956896365,8.0,17.3,26.5,2.1686025183492115,2018.0,47.64988281071546,41.4810998690451,53.243202215351744,43.31852612313236,60.64591556895172,58.74969167688446,3.7654000452406815,54.95709967552764,3.7334845801109586,0.0,0.0,2.519339343347347,1081.6593024604304,0.8660254037844387
41.525375078048974,11.0,19.7,28.5,2.205827919381273,2018.0,40.8245956896365,47.64988281071546,41.4810998690451,43.333284526133646,53.19921519828045,58.14290011216459,3.754668893610601,54.95709967552764,3.7501009584205462,0.0,0.0,2.526456639874537,1518.4447792719855,0.5000000000000001
42.55006729062054,10.9,21.4,31.9,2.2602595695955,2018.0,41.525375078048974,40.8245956896365,47.64988281071546,41.63334601943534,44.54570382556972,57.080878495037545,0.8677881968479243,54.95709967552764,3.773911248432118,0.0,0.0,2.5366087073265615,1886.8598314155442,6.123233995736766e-17
47.046915110526626,12.7,22.6,32.6,2.499132125272936,2018.0,42.55006729062054,41.525375078048974,40.8245956896365,43.707452493065375,43.51298930809887,56.00186997210809,2.9370914971604445,54.95709967552764,3.8721779317013145,0.0,0.0,2.577932282628277,2178.283013958486,-0.4999999999999998
43.342620883194066,16.4,25.0,33.6,2.302360016342067,2018.0,47.046915110526626,42.55006729062054,41.525375078048974,44.3132010947804,43.82324281045703,54.41758642259001,2.4004019536717047,54.95709967552764,3.791946311218804,0.0,0.0,2.544261999425027,2843.607066281831,-0.8660254037844387
41.669675086896746,17.4,24.2,31.0,2.21349313583471,2018.0,43.342620883194066,47.046915110526626,42.55006729062054,44.019737026872484,42.82654152315391,53.060033069777006,2.751825261886074,54.95709967552764,3.7534884826149475,0.0,0.0,2.5279043332220836,2609.2573252641855,-1.0
45.671348414836366,16.3,23.5,30.7,2.426062022555704,2018.0,41.669675086896746,43.342620883194066,47.046915110526626,43.56121479497573,43.63433364402055,52.14012460648613,2.0097723327747756,54.95709967552764,3.8431304520842264,0.0,0.0,2.5658127462952787,2414.610179353606,-0.8660254037844388
63.27152766797702,16.3,23.1,29.8,3.3609835424630625,2018.0,45.671348414836366,41.669675086896746,43.342620883194066,50.2041837232367,47.25869240900855,50.228953803644494,11.492169320171545,54.95709967552764,4.163116728635122,0.0,0.0,2.6950203058165414,2307.66253040593,-0.5000000000000004
46.31837237125223,16.5,22.8,29.1,2.460431935046274,2018.0,63.27152766797702,45.671348414836366,41.669675086896746,51.75374948468854,47.88674325578051,46.21622354067512,9.979933402063438,54.95709967552764,3.856898642306709,0.0,0.0,2.571567219865539,2229.4650005829108,-1.8369701987210297e-16
37.69780823842029,15.2,21.8,28.5,2.002507569299379,2018.0,46.31837237125223,63.27152766797702,45.671348414836366,49.09590275921652,46.32855877709613,44.92077404259749,13.011140905296156,54.95709967552764,3.6557829637657906,0.0,0.0,2.4856994269595556,1981.04855160529,0.5000000000000001
42.75619693404137,10.3,18.4,26.5,2.271209176230363,2018.0,37.69780823842029,46.31837237125223,63.27152766797702,42.25745918123797,46.230821452237336,45.02703213134718,4.331868650088632,54.95709967552764,3.7786332469796897,0.0,0.0,2.5386155404140385,1270.1890605621209,0.8660254037844384
32.23260074609932,7.6,16.7,25.7,1.7121957479343757,2018.0,42.75619693404137,37.69780823842029,46.31837237125223,37.562201972853664,44.657975728771106,43.742258625962506,5.263108489871998,54.95709967552764,3.503531344308451,0.0,0.0,2.4180417163644554,986.8212428051087,1.0
33.30381114168851,8.1,17.5,26.8,1.7690984440251611,2019.0,32.23260074609932,42.75619693404137,37.69780823842029,36.09753627394307,42.59671951657979,43.11552658030018,5.791389666363334,54.95709967552764,3.5352564600019933,0.0,0.0,2.432332905391617,1114.511003074908,0.8660254037844387
32.86719431689538,9.6,19.7,29.9,1.7459053583422477,2019.0,33.30381114168851,32.23260074609932,42.75619693404137,32.80120206822773,37.52933062473285,42.394011516870705,0.5386456725599004,54.95709967552764,3.5224468265781903,0.0,0.0,2.4265749227328475,1518.4447792719855,0.5000000000000001
37.972226827897934,10.8,21.4,31.9,2.017084684740944,2019.0,32.86719431689538,33.30381114168851,32.23260074609932,34.71441076216061,36.138306367507134,42.01252481164382,2.829784921430443,54.95709967552764,3.6628492598247657,0.0,0.0,2.488783230152575,1886.8598314155442,6.123233995736766e-17
65.50537388963623,11.4,22.0,32.6,3.479645453501285,2019.0,37.972226827897934,32.86719431689538,33.30381114168851,45.44826501147651,40.77290064270979,43.55072970990295,17.556510235447234,54.95709967552764,4.197282754767296,0.0,0.0,2.708270777033779,2029.2427832244766,-0.4999999999999998
65.64393495194638,14.5,24.4,34.3,3.487005817115301,2019.0,65.50537388963623,37.972226827897934,32.86719431689538,56.37384522316018,44.587523645693956,45.40917254896565,15.936419593674053,54.95709967552764,4.1993640440136835,0.0,0.0,2.709074644967426,2666.64454789557,-0.8660254037844387
86.25120474415522,17.7,25.5,33.3,4.581663986112924,2019.0,65.64393495194638,65.50537388963623,37.972226827897934,72.46683786191261,53.59062431203662,49.12430002040386,11.93781292993815,54.95709967552764,4.468791368943141,0.0,0.0,2.8100004124060813,2996.6468167760154,-1.0
71.98133975659229,16.7,23.7,30.8,3.823648759610928,2019.0,86.25120474415522,65.64393495194638,65.50537388963623,74.62549315089795,60.03687908118724,51.31679929888352,10.555024985839008,54.95709967552764,4.2902037886993805,0.0,0.0,2.743793368969132,2469.245141379474,-0.8660254037844388
59.87071387231029,16.7,23.4,30.1,3.180332314027461,2019.0,71.98133975659229,86.25120474415522,65.64393495194638,72.7010861243526,64.53746567375639,51.03339814924462,13.204965005076794,54.95709967552764,4.108752170255533,0.0,0.0,2.6737236981658414,2387.583875825787,-0.5000000000000004
45.517651574526155,16.4,23.0,29.5,2.417897646416061,2019.0,59.87071387231029,71.98133975659229,86.25120474415522,59.12323506780958,65.7950364648611,50.96667141618411,13.247669284511543,54.95709967552764,3.839831844315285,0.0,0.0,2.564431411325347,2281.4059487800696,-1.8369701987210297e-16
40.34643141033143,15.6,22.2,28.7,2.1432024318873912,2019.0,45.517651574526155,59.87071387231029,71.98133975659229,48.57826561905596,61.60187938497696,51.18739001384338,10.11557809326603,54.95709967552764,3.721986115697857,0.0,0.0,2.5143984923107214,2078.1767194630756,0.5000000000000001
